
For query : <DOC>


For query : <DOCNO> 1 </DOCNO>
489 Q0 CACM-1851 16 0.01805646126827383 QueryLikelihoodModelStemNoStop
489 Q0 CACM-598 17 0.017810030603518746 QueryLikelihoodModelStemNoStop
489 Q0 CACM-997 18 0.017568473280285844 QueryLikelihoodModelStemNoStop
489 Q0 CACM-658 19 0.017106168870613014 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1791 20 0.015854564249303642 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2405 21 0.015477096188908754 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2689 22 0.015117184782485719 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2183 23 0.014445350157162723 QueryLikelihoodModelStemNoStop
489 Q0 CACM-155 24 0.014445350157162723 QueryLikelihoodModelStemNoStop
489 Q0 CACM-206 25 0.013830692946760832 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1942 26 0.013542572379384945 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2663 27 0.013266211835167257 QueryLikelihoodModelStemNoStop
489 Q0 CACM-385 28 0.012265056656114505 QueryLikelihoodModelStemNoStop
489 Q0 CACM-822 29 0.011404414484648101 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3063 30 0.011207802264442415 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3169 31 0.01101785486526065 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3168 32 0.010157155712718278 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2062 33 0.010079330805281514 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2122 34 0.010000905712718278 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1920 35 0.009849390561203127 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2364 36 0.009028683490496054 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2519 37 0.008905921014477649 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1756 38 0.008784689496502062 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2306 39 0.00833423904605161 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1206 40 0.00817791205436737 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1073 41 0.00802559707074297 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2802 42 0.007786242563161105 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1047 43 0.0074721700805343684 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2810 44 0.00738817506180019 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2311 45 0.00714376285557542 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2262 46 0.007066123104022624 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1757 47 0.006990153024546235 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2517 48 0.006772644758769887 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1670 49 0.006436549277074713 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3173 50 0.00613298118441639 QueryLikelihoodModelStemNoStop
489 Q0 CACM-116 51 0.00613298118441639 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1655 52 0.005964208465011855 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2584 53 0.0059099966218091856 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2848 54 0.0057531181020988075 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2691 55 0.0056043539885803455 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1744 56 0.0054175723793849434 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2953 57 0.0053728065391645576 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3012 58 0.005200905712718277 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1685 59 0.005119015948938749 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2221 60 0.005039665402640757 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1171 61 0.004851651981374993 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3142 62 0.004816626240251368 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1533 63 0.004780317477424159 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2753 64 0.0047637161873413155 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1937 65 0.004711050640254509 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3084 66 0.004711050640254509 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2582 67 0.0045632149342084835 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1868 68 0.004514794601607165 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2398 69 0.004277221502191961 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2977 70 0.0042492717257901725 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2323 71 0.004114829763351188 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1160 72 0.004038172793463618 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3028 73 0.0040132513917306226 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2856 74 0.0038940269942988296 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2485 75 0.0038244351244829827 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1889 76 0.0038020753033615514 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1916 77 0.003779975480160137 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2920 78 0.003694087530900095 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2906 79 0.003632190628919394 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1721 80 0.003612016823829388 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1703 81 0.003592065933712752 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3116 82 0.003592065933712752 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2372 83 0.0034040470739748214 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3135 84 0.0033687813603866705 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2220 85 0.0033523268893540796 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2717 86 0.003250905712718277 QueryLikelihoodModelStemNoStop
489 Q0 CACM-3092 87 0.003156245518543519 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2978 88 0.0031109535596082287 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2888 89 0.0030961438079563724 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1927 90 0.0030669434485673334 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2985 91 0.00303828889028837 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2714 92 0.00303828889028837 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2390 93 0.003024161526671765 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2812 94 0.002955451167263731 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2860 95 0.0029288336406462045 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2594 96 0.0028897946016071658 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2202 97 0.0028643418360662946 QueryLikelihoodModelStemNoStop
489 Q0 CACM-1486 98 0.0028517829057007325 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2204 99 0.002826992669240016 QueryLikelihoodModelStemNoStop
489 Q0 CACM-2697 100 0.0028147585265710907 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : Parallel processors in information retrieval

492 Q0 CACM-1721 1 0.13364462248168735 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1402 2 0.10001086855261933 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2140 3 0.09354329411048065 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2627 4 0.09227799019593114 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2439 5 0.08985279549019445 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1651 6 0.08911074865963714 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2395 7 0.08905015301759373 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1887 8 0.08667572379384944 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1722 9 0.08611082948615363 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2471 10 0.08448410822867855 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2993 11 0.08344419699828678 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1977 12 0.08186724896806255 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1154 13 0.08126811425436554 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1099 14 0.08055633340743919 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3108 15 0.0792773498101096 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1385 16 0.07912136049304946 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2735 17 0.07712498405682455 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2158 18 0.07712498405682455 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2737 19 0.07672528307580875 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1166 20 0.07599032880295495 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1783 21 0.07592690016261651 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1587 22 0.07573902389242515 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2328 23 0.07558592391242859 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2656 24 0.07537681024407214 QueryLikelihoodModelStemNoStop
492 Q0 CACM-893 25 0.0747905353272845 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2907 26 0.07387722205441052 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2321 27 0.07271276553726334 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1911 28 0.07268711028234513 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1868 29 0.07223671362571464 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1457 30 0.07223580791299637 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1383 31 0.07223218506212326 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1906 32 0.07189583139252036 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2400 33 0.0716662232851425 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2519 34 0.07124736811582119 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1904 35 0.0696482914191668 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2606 36 0.06916705042457831 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1267 37 0.06815693555566017 QueryLikelihoodModelStemNoStop
492 Q0 CACM-40 38 0.06668478092103221 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1052 39 0.06621366654360475 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2248 40 0.06611256346787357 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3132 41 0.06605998929031037 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1412 42 0.06600796197010159 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2202 43 0.06587986222952477 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1362 44 0.06537943132054909 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1014 45 0.06501086855261932 QueryLikelihoodModelStemNoStop
492 Q0 CACM-558 46 0.06501086855261932 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3171 47 0.06500724570174622 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1359 48 0.06461076469541789 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2153 49 0.06461076469541789 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2048 50 0.06461076469541789 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2604 51 0.06451559105923073 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2610 52 0.06451559105923073 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1443 53 0.0637345473232612 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1915 54 0.06367700235608025 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2469 55 0.06359510793620363 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2823 56 0.06342912554983389 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1430 57 0.0630714757578749 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2561 58 0.06304479443379546 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1609 59 0.06302741262327992 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1595 60 0.06291409435907093 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1277 61 0.06290594294460644 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1912 62 0.06250905712718277 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2871 63 0.06244477564728416 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2876 64 0.06231249805918704 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1671 65 0.061924687584563994 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2401 66 0.06191925330825433 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1782 67 0.06191200760650812 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1168 68 0.06191019618107157 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2497 69 0.06180971506130293 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2893 70 0.061657856714284844 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1976 71 0.06149120657127907 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2979 72 0.06139331623774201 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1652 73 0.06127284733154679 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3116 74 0.06106512087311679 QueryLikelihoodModelStemNoStop
492 Q0 CACM-971 75 0.060945651414464494 QueryLikelihoodModelStemNoStop
492 Q0 CACM-383 76 0.06094021713815483 QueryLikelihoodModelStemNoStop
492 Q0 CACM-156 77 0.06094021713815483 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1545 78 0.06094021713815483 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3157 79 0.06087098950958932 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2815 80 0.06031742976497995 QueryLikelihoodModelStemNoStop
492 Q0 CACM-146 81 0.06031742976497995 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2264 82 0.060069744942297665 QueryLikelihoodModelStemNoStop
492 Q0 CACM-70 83 0.060005434276309666 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1281 84 0.05977736064427495 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1062 85 0.05965114177730132 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1636 86 0.059642084650118554 QueryLikelihoodModelStemNoStop
492 Q0 CACM-531 87 0.05962600686664714 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2978 88 0.059108117632556356 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3090 89 0.059104494781683246 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1888 90 0.05910358906896497 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2246 91 0.05910177764352842 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1305 92 0.059099060505373585 QueryLikelihoodModelStemNoStop
492 Q0 CACM-596 93 0.05909634336721876 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2981 94 0.05879199286089157 QueryLikelihoodModelStemNoStop
492 Q0 CACM-3081 95 0.058626483056851274 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2924 96 0.05854801422885105 QueryLikelihoodModelStemNoStop
492 Q0 CACM-2916 97 0.05841926889252037 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1978 98 0.058352353300417145 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1705 99 0.058299410599640715 QueryLikelihoodModelStemNoStop
492 Q0 CACM-1664 100 0.05810412635006254 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : </DOC>


For query : <DOC>


For query : <DOCNO> 51 </DOCNO>

497 Q0 CACM-51 1 0.1554447454485967 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3051 2 0.1481175686517138 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1074 3 0.052001811425436556 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2519 4 0.04452960507238825 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1240 5 0.025000905712718277 QueryLikelihoodModelStemNoStop
497 Q0 CACM-712 6 0.02407497978679235 QueryLikelihoodModelStemNoStop
497 Q0 CACM-599 7 0.02321519142700399 QueryLikelihoodModelStemNoStop
497 Q0 CACM-352 8 0.02321519142700399 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2051 9 0.02264315590942595 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2271 10 0.020968647648202148 QueryLikelihoodModelStemNoStop
497 Q0 CACM-156 11 0.020313405712718276 QueryLikelihoodModelStemNoStop
497 Q0 CACM-117 12 0.019697875409687975 QueryLikelihoodModelStemNoStop
497 Q0 CACM-545 13 0.019118552771541807 QueryLikelihoodModelStemNoStop
497 Q0 CACM-350 14 0.018572334284146848 QueryLikelihoodModelStemNoStop
497 Q0 CACM-43 15 0.017106168870613014 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2234 16 0.017106168870613014 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1881 17 0.016250905712718276 QueryLikelihoodModelStemNoStop
497 Q0 CACM-292 18 0.016250905712718276 QueryLikelihoodModelStemNoStop
497 Q0 CACM-920 19 0.015854564249303642 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2328 20 0.015117184782485719 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1104 21 0.014773632985445552 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1190 22 0.014132246208045249 QueryLikelihoodModelStemNoStop
497 Q0 CACM-661 23 0.013830692946760832 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2017 24 0.011852348207440975 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1332 25 0.011608048569861135 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3063 26 0.011207802264442415 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2965 27 0.010657549130354587 QueryLikelihoodModelStemNoStop
497 Q0 CACM-454 28 0.010318366030178595 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2861 29 0.010000905712718278 QueryLikelihoodModelStemNoStop
497 Q0 CACM-271 30 0.009559729242130043 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2415 31 0.009286619998432563 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2390 32 0.009072484580015297 QueryLikelihoodModelStemNoStop
497 Q0 CACM-689 33 0.008905015301759373 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2182 34 0.00792773498101096 QueryLikelihoodModelStemNoStop
497 Q0 CACM-617 35 0.007832231013923097 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2076 36 0.0074721700805343684 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3103 37 0.00702883845246358 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2371 38 0.006500905712718277 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2978 39 0.0062219071192164575 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1655 40 0.005964208465011855 QueryLikelihoodModelStemNoStop
497 Q0 CACM-303 41 0.0058567615685741325 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2808 42 0.0057531181020988075 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2666 43 0.0057531181020988075 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1835 44 0.005463090586667856 QueryLikelihoodModelStemNoStop
497 Q0 CACM-894 45 0.005463090586667856 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2772 46 0.005242841196589245 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3012 47 0.005200905712718277 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2969 48 0.005200905712718277 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2345 49 0.0051199216616570255 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1309 50 0.004851651981374993 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2544 51 0.004780317477424159 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1937 52 0.004711050640254509 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2052 53 0.004514794601607165 QueryLikelihoodModelStemNoStop
497 Q0 CACM-823 54 0.004334239046051611 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2571 55 0.00430554147430768 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2398 56 0.004277221502191961 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3145 57 0.004277221502191961 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2499 58 0.004039078506181895 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3035 59 0.0038699533317658958 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2988 60 0.003847059558872123 QueryLikelihoodModelStemNoStop
497 Q0 CACM-440 61 0.0038244351244829827 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1721 62 0.003612016823829388 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1764 63 0.00351441922623179 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2407 64 0.00351441922623179 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2787 65 0.0034955293686322556 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1393 66 0.0034777472543135587 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1959 67 0.003421958344297224 QueryLikelihoodModelStemNoStop
497 Q0 CACM-3031 68 0.0033514211766358026 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2568 69 0.0030814744330974237 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2406 70 0.002902691427003991 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2594 71 0.0028897946016071658 QueryLikelihoodModelStemNoStop
497 Q0 CACM-531 72 0.0028393336603165296 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2852 73 0.0028393336603165296 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2479 74 0.002778683490496055 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2147 75 0.0027319981496930663 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2437 76 0.0027205709846848036 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2106 77 0.0027205709846848036 QueryLikelihoodModelStemNoStop
497 Q0 CACM-1908 78 0.002453735901397522 QueryLikelihoodModelStemNoStop
497 Q0 CACM-2163 79 0.002257850157162721 QueryLikelihoodModelStemNoStop
497 Q0 CACM-249 80 0.0016761634446770398 QueryLikelihoodModelStemNoStop
497 Q0 CACM-196 81 0.001021313875983583 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : Parallel processors and paging algorithms

500 Q0 CACM-1546 1 0.06500271713815484 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1016 2 0.055322771787043326 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1251 3 0.05508927432630325 QueryLikelihoodModelStemNoStop
500 Q0 CACM-371 4 0.054169383804821496 QueryLikelihoodModelStemNoStop
500 Q0 CACM-409 5 0.051666497691692174 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1432 6 0.0514923942165977 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2821 7 0.04925148136960702 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2370 8 0.04815720527533092 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1703 9 0.046696857138265775 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1293 10 0.045617657938592404 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1204 11 0.045351554347457156 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2822 12 0.04505584493952299 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2915 13 0.04483664333407932 QueryLikelihoodModelStemNoStop
500 Q0 CACM-813 14 0.0448293976323331 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2979 15 0.044649684536539634 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2154 16 0.04235256186716856 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2554 17 0.0422617742653376 QueryLikelihoodModelStemNoStop
500 Q0 CACM-721 18 0.042212320771383594 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2764 19 0.042135969618657565 QueryLikelihoodModelStemNoStop
500 Q0 CACM-298 20 0.04194272957271396 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1250 21 0.041937295296404296 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1930 22 0.04184345743365443 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1158 23 0.04127346412071438 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1195 24 0.04095212759150999 QueryLikelihoodModelStemNoStop
500 Q0 CACM-59 25 0.04062771713815483 QueryLikelihoodModelStemNoStop
500 Q0 CACM-626 26 0.04062771713815483 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2756 27 0.04000362285087311 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2476 28 0.039798635505501764 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2713 29 0.03939575081937595 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1900 30 0.03923681790909036 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1711 31 0.03920684845211681 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1680 32 0.038247974095702936 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1520 33 0.03823710554308361 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3183 34 0.037508151414464494 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2236 35 0.03750271713815483 QueryLikelihoodModelStemNoStop
500 Q0 CACM-84 36 0.03750271713815483 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2799 37 0.036940875309000955 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2947 38 0.03612016823829388 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3028 39 0.036119262525575596 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1696 40 0.03611654538742077 QueryLikelihoodModelStemNoStop
500 Q0 CACM-23 41 0.03611292253654766 QueryLikelihoodModelStemNoStop
500 Q0 CACM-320 42 0.035623684057910596 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2803 43 0.03545726259270028 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2261 44 0.035277657818485304 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3023 45 0.035277657818485304 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1970 46 0.0348241457095834 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3092 47 0.034718700703978714 QueryLikelihoodModelStemNoStop
500 Q0 CACM-694 48 0.03467028951753978 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1874 49 0.033823180316198596 QueryLikelihoodModelStemNoStop
500 Q0 CACM-40 50 0.033342390460516104 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2069 51 0.03305356459578195 QueryLikelihoodModelStemNoStop
500 Q0 CACM-618 52 0.03305356459578195 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1933 53 0.03274015293866823 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2623 54 0.032507245701746214 QueryLikelihoodModelStemNoStop
500 Q0 CACM-980 55 0.03250362285087311 QueryLikelihoodModelStemNoStop
500 Q0 CACM-86 56 0.03250271713815483 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1243 57 0.03250181142543655 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3098 58 0.031975364529218585 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1928 59 0.03178774061767883 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3020 60 0.031714562774916945 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1553 61 0.03171275134948039 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2399 62 0.03171093992404384 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1764 63 0.03162977303608611 QueryLikelihoodModelStemNoStop
